time,current
0.00129,4.99355e-05
0.0013,4.9935e-05
0.00131,4.99345e-05
0.00132,4.9934e-05
0.00133,4.99335e-05
0.00134,4.9933e-05
0.00135,4.99325e-05
0.00136,4.9932e-05
0.00137,4.99315e-05
0.00138,4.9931e-05
0.00139,4.99305e-05
0.0014,4.993e-05
0.00141,4.99295e-05
0.00142,4.9929e-05
0.00143,4.99285e-05
0.00144,4.9928e-05
0.00145,4.99275e-05
0.00146,4.9927e-05
0.00147,4.99265e-05
0.00148,4.99261e-05
0.00149,4.99256e-05
0.0015,4.99251e-05
0.00151,4.99246e-05
0.00152,4.99241e-05
0.00153,4.99236e-05
0.00154,4.99231e-05
0.00155,4.99226e-05
0.00156,4.99221e-05
0.00157,4.99216e-05
0.00158,4.99211e-05
0.00159,4.99206e-05
0.0016,4.99201e-05
0.00161,4.99196e-05
0.00162,4.99191e-05
0.00163,4.99186e-05
0.00164,4.99181e-05
0.00165,4.99176e-05
0.00166,4.99171e-05
0.00167,4.99166e-05
0.00168,4.99161e-05
0.00169,4.99156e-05
0.0017,4.99151e-05
0.00171,4.99146e-05
0.00172,4.99141e-05
0.00173,4.99136e-05
0.00174,4.99131e-05
0.00175,4.99126e-05
0.00176,4.99121e-05
0.00177,4.99116e-05
0.00178,4.99111e-05
0.00179,4.99106e-05
0.0018,4.99101e-05
0.00181,4.99096e-05
0.00182,4.99091e-05
0.00183,4.99086e-05
0.00184,4.99081e-05
0.00185,4.99076e-05
0.00186,4.99071e-05
0.00187,4.99066e-05
0.00188,4.99061e-05
0.00189,4.99056e-05
0.0019,4.99051e-05
0.00191,4.99046e-05
0.00192,4.99041e-05
0.00193,4.99036e-05
0.00194,4.99031e-05
0.00195,4.99026e-05
0.00196,4.99021e-05
0.00197,4.99016e-05
0.00198,4.99011e-05
0.00199,4.99006e-05
0.002,4.99001e-05
0.00201,4.98996e-05
0.00202,4.98991e-05
0.00203,4.98986e-05
0.00204,4.98981e-05
0.00205,4.98976e-05
0.00206,4.98971e-05
0.00207,4.98966e-05
0.00208,4.98961e-05
0.00209,4.98956e-05
0.0021,4.98951e-05
0.00211,4.98946e-05
0.00212,4.98941e-05
0.00213,4.98936e-05
0.00214,4.98931e-05
0.00215,4.98926e-05
0.00216,4.98921e-05
0.00217,4.98916e-05
0.00218,4.98911e-05
0.00219,4.98906e-05
0.0022,4.98901e-05
0.00221,4.98896e-05
0.00222,4.98891e-05
0.00223,4.98886e-05
0.00224,4.98881e-05
0.00225,4.98876e-05
0.00226,4.98871e-05
0.00227,4.98866e-05
0.00228,4.98861e-05
0.00229,4.98856e-05
0.0023,4.98851e-05
0.00231,4.98846e-05
0.00232,4.98841e-05
0.00233,4.98836e-05
0.00234,4.98831e-05
0.00235,4.98826e-05
0.00236,4.98821e-05
0.00237,4.98816e-05
0.00238,4.98811e-05
0.00239,4.98806e-05
0.0024,4.98801e-05
0.00241,4.98796e-05
0.00242,4.98791e-05
0.00243,4.98786e-05
0.00244,4.98781e-05
0.00245,4.98776e-05
0.00246,4.98771e-05
0.00247,4.98766e-05
0.00248,4.98761e-05
0.00249,4.98757e-05
0.0025,4.98752e-05
0.00251,4.98747e-05
0.00252,4.98742e-05
0.00253,4.98737e-05
0.00254,4.98732e-05
0.00255,4.98727e-05
0.00256,4.98722e-05
0.00257,4.98717e-05
0.00258,4.98712e-05
0.00259,4.98707e-05
0.0026,4.98702e-05
0.00261,4.98697e-05
0.00262,4.98692e-05
0.00263,4.98687e-05
0.00264,4.98682e-05
0.00265,4.98677e-05
0.00266,4.98672e-05
0.00267,4.98667e-05
0.00268,4.98662e-05
0.00269,4.98657e-05
0.0027,4.98652e-05
0.00271,4.98647e-05
0.00272,4.98642e-05
0.00273,4.98637e-05
0.00274,4.98632e-05
0.00275,4.98627e-05
0.00276,4.98622e-05
0.00277,4.98617e-05
0.00278,4.98612e-05
0.00279,4.98607e-05
0.0028,4.98602e-05
0.00281,4.98597e-05
0.00282,4.98592e-05
0.00283,4.98587e-05
0.00284,4.98582e-05
0.00285,4.98577e-05
0.00286,4.98572e-05
0.00287,4.98567e-05
0.00288,4.98562e-05
0.00289,4.98557e-05
0.0029,4.98552e-05
0.00291,4.98547e-05
0.00292,4.98542e-05
0.00293,4.98537e-05
0.00294,4.98532e-05
0.00295,4.98527e-05
0.00296,4.98522e-05
0.00297,4.98517e-05
0.00298,4.98512e-05
0.00299,4.98507e-05
0.003,4.98502e-05
0.00301,4.98497e-05
0.00302,4.98492e-05
0.00303,4.98487e-05
0.00304,4.98482e-05
0.00305,4.98477e-05
0.00306,4.98472e-05
0.00307,4.98467e-05
0.00308,4.98462e-05
0.00309,4.98457e-05
0.0031,4.98452e-05
0.00311,4.98447e-05
0.00312,4.98442e-05
0.00313,4.98437e-05
0.00314,4.98432e-05
0.00315,4.98427e-05
0.00316,4.98422e-05
0.00317,4.98417e-05
0.00318,4.98412e-05
0.00319,4.98407e-05
0.0032,4.98403e-05
0.00321,4.98398e-05
0.00322,4.98393e-05
0.00323,4.98388e-05
0.00324,4.98383e-05
0.00325,4.98378e-05
0.00326,4.98373e-05
0.00327,4.98368e-05
0.00328,4.98363e-05
0.00329,4.98358e-05
0.0033,4.98353e-05
0.00331,4.98348e-05
0.00332,4.98343e-05
0.00333,4.98338e-05
0.00334,4.98333e-05
0.00335,4.98328e-05
0.00336,4.98323e-05
0.00337,4.98318e-05
0.00338,4.98313e-05
0.00339,4.98308e-05
0.0034,4.98303e-05
0.00341,4.98298e-05
0.00342,4.98293e-05
0.00343,4.98288e-05
0.00344,4.98283e-05
0.00345,4.98278e-05
0.00346,4.98273e-05
0.00347,4.98268e-05
0.00348,4.98263e-05
0.00349,4.98258e-05
0.0035,4.98253e-05
0.00351,4.98248e-05
0.00352,4.98243e-05
0.00353,4.98238e-05
0.00354,4.98233e-05
0.00355,4.98228e-05
0.00356,4.98223e-05
0.00357,4.98218e-05
0.00358,4.98213e-05
0.00359,4.98208e-05
0.0036,4.98203e-05
0.00361,4.98198e-05
0.00362,4.98193e-05
0.00363,4.98188e-05
0.00364,4.98183e-05
0.00365,4.98178e-05
0.00366,4.98173e-05
0.00367,4.98168e-05
0.00368,4.98163e-05
0.00369,4.98158e-05
0.0037,4.98153e-05
0.00371,4.98148e-05
0.00372,4.98143e-05
0.00373,4.98138e-05
0.00374,4.98133e-05
0.00375,4.98128e-05
0.00376,4.98123e-05
0.00377,4.98119e-05
0.00378,4.98114e-05
0.00379,4.98109e-05
0.0038,4.98104e-05
0.00381,4.98099e-05
0.00382,4.98094e-05
0.00383,4.98089e-05
0.00384,4.98084e-05
0.00385,4.98079e-05
0.00386,4.98074e-05
0.00387,4.98069e-05
0.00388,4.98064e-05
0.00389,4.98059e-05
0.0039,4.98054e-05
0.00391,4.98049e-05
0.00392,4.98044e-05
0.00393,4.98039e-05
0.00394,4.98034e-05
0.00395,4.98029e-05
0.00396,4.98024e-05
0.00397,4.98019e-05
0.00398,4.98014e-05
0.00399,4.98009e-05
0.004,4.98004e-05
0.00401,4.97999e-05
0.00402,4.97994e-05
0.00403,4.97989e-05
0.00404,4.97984e-05
0.00405,4.97979e-05
0.00406,4.97974e-05
0.00407,4.97969e-05
0.00408,4.97964e-05
0.00409,4.97959e-05
0.0041,4.97954e-05
0.00411,4.97949e-05
0.00412,4.97944e-05
0.00413,4.97939e-05
0.00414,4.97934e-05
0.00415,4.97929e-05
0.00416,4.97924e-05
0.00417,4.97919e-05
0.00418,4.97914e-05
0.00419,4.97909e-05
0.0042,4.97904e-05
0.00421,4.97899e-05
0.00422,4.97894e-05
0.00423,4.97889e-05
0.00424,4.97884e-05
0.00425,4.97879e-05
0.00426,4.97874e-05
0.00427,4.9787e-05
0.00428,4.97865e-05
0.00429,4.9786e-05
0.0043,4.97855e-05
0.00431,4.9785e-05
0.00432,4.97845e-05
0.00433,4.9784e-05
0.00434,4.97835e-05
0.00435,4.9783e-05
0.00436,4.97825e-05
0.00437,4.9782e-05
0.00438,4.97815e-05
0.00439,4.9781e-05
0.0044,4.97805e-05
0.00441,4.978e-05
0.00442,4.97795e-05
0.00443,4.9779e-05
0.00444,4.97785e-05
0.00445,4.9778e-05
0.00446,4.97775e-05
0.00447,4.9777e-05
0.00448,4.97765e-05
0.00449,4.9776e-05
0.0045,4.97755e-05
0.00451,4.9775e-05
0.00452,4.97745e-05
0.00453,4.9774e-05
0.00454,4.97735e-05
0.00455,4.9773e-05
0.00456,4.97725e-05
0.00457,4.9772e-05
0.00458,4.97715e-05
0.00459,4.9771e-05
0.0046,4.97705e-05
0.00461,4.977e-05
0.00462,4.97695e-05
0.00463,4.9769e-05
0.00464,4.97685e-05
0.00465,4.9768e-05
0.00466,4.97675e-05
0.00467,4.9767e-05
0.00468,4.97665e-05
0.00469,4.9766e-05
0.0047,4.97655e-05
0.00471,4.9765e-05
0.00472,4.97646e-05
0.00473,4.97641e-05
0.00474,4.97636e-05
0.00475,4.97631e-05
0.00476,4.97626e-05
0.00477,4.97621e-05
0.00478,4.97616e-05
0.00479,4.97611e-05
0.0048,4.97606e-05
0.00481,4.97601e-05
0.00482,4.97596e-05
0.00483,4.97591e-05
0.00484,4.97586e-05
0.00485,4.97581e-05
0.00486,4.97576e-05
0.00487,4.97571e-05
0.00488,4.97566e-05
0.00489,4.97561e-05
0.0049,4.97556e-05
0.00491,4.97551e-05
0.00492,4.97546e-05
0.00493,4.97541e-05
0.00494,4.97536e-05
0.00495,4.97531e-05
0.00496,4.97526e-05
0.00497,4.97521e-05
0.00498,4.97516e-05
0.00499,4.97511e-05
0.005,4.97506e-05
0.00501,4.97501e-05
0.00502,4.97496e-05
0.00503,4.97491e-05
0.00504,4.97486e-05
0.00505,4.97481e-05
0.00506,4.97476e-05
0.00507,4.97471e-05
0.00508,4.97466e-05
0.00509,4.97461e-05
0.0051,4.97456e-05
0.00511,4.97451e-05
0.00512,4.97447e-05
0.00513,4.97442e-05
0.00514,4.97437e-05
0.00515,4.97432e-05
0.00516,4.97427e-05
0.00517,4.97422e-05
0.00518,4.97417e-05
0.00519,4.97412e-05
0.0052,4.97407e-05
0.00521,4.97402e-05
0.00522,4.97397e-05
0.00523,4.97392e-05
0.00524,4.97387e-05
0.00525,4.97382e-05
0.00526,4.97377e-05
0.00527,4.97372e-05
0.00528,4.97367e-05
0.00529,4.97362e-05
0.0053,4.97357e-05
0.00531,4.97352e-05
0.00532,4.97347e-05
0.00533,4.97342e-05
0.00534,4.97337e-05
0.00535,4.97332e-05
0.00536,4.97327e-05
0.00537,4.97322e-05
0.00538,4.97317e-05
0.00539,4.97312e-05
0.0054,4.97307e-05
0.00541,4.97302e-05
0.00542,4.97297e-05
0.00543,4.97292e-05
0.00544,4.97287e-05
0.00545,4.97282e-05
0.00546,4.97277e-05
0.00547,4.97272e-05
0.00548,4.97267e-05
0.00549,4.97262e-05
0.0055,4.97258e-05
0.00551,4.97253e-05
0.00552,4.97248e-05
0.00553,4.97243e-05
0.00554,4.97238e-05
0.00555,4.97233e-05
0.00556,4.97228e-05
0.00557,4.97223e-05
0.00558,4.97218e-05
0.00559,4.97213e-05
0.0056,4.97208e-05
0.00561,4.97203e-05
0.00562,4.97198e-05
0.00563,4.97193e-05
0.00564,4.97188e-05
0.00565,4.97183e-05
0.00566,4.97178e-05
0.00567,4.97173e-05
0.00568,4.97168e-05
0.00569,4.97163e-05
0.0057,4.97158e-05
0.00571,4.97153e-05
0.00572,4.97148e-05
0.00573,4.97143e-05
0.00574,4.97138e-05
0.00575,4.97133e-05
0.00576,4.97128e-05
0.00577,4.97123e-05
0.00578,4.97118e-05
0.00579,4.97113e-05
0.0058,4.97108e-05
0.00581,4.97103e-05
0.00582,4.97098e-05
0.00583,4.97093e-05
0.00584,4.97088e-05
0.00585,4.97084e-05
0.00586,4.97079e-05
0.00587,4.97074e-05
0.00588,4.97069e-05
0.00589,4.97064e-05
0.0059,4.97059e-05
0.00591,4.97054e-05
0.00592,4.97049e-05
0.00593,4.97044e-05
0.00594,4.97039e-05
0.00595,4.97034e-05
0.00596,4.97029e-05
0.00597,4.97024e-05
0.00598,4.97019e-05
0.00599,4.97014e-05
0.006,4.97009e-05
0.00601,4.97004e-05
0.00602,4.96999e-05
0.00603,4.96994e-05
0.00604,4.96989e-05
0.00605,4.96984e-05
0.00606,4.96979e-05
0.00607,4.96974e-05
0.00608,4.96969e-05
0.00609,4.96964e-05
0.0061,4.96959e-05
0.00611,4.96954e-05
0.00612,4.96949e-05
0.00613,4.96944e-05
0.00614,4.96939e-05
0.00615,4.96934e-05
0.00616,4.96929e-05
0.00617,4.96924e-05
0.00618,4.96919e-05
0.00619,4.96915e-05
0.0062,4.9691e-05
0.00621,4.96905e-05
0.00622,4.969e-05
0.00623,4.96895e-05
0.00624,4.9689e-05
0.00625,4.96885e-05
0.00626,4.9688e-05
0.00627,4.96875e-05
0.00628,4.9687e-05
0.00629,4.96865e-05
0.0063,4.9686e-05
0.00631,4.96855e-05
0.00632,4.9685e-05
0.00633,4.96845e-05
0.00634,4.9684e-05
0.00635,4.96835e-05
0.00636,4.9683e-05
0.00637,4.96825e-05
0.00638,4.9682e-05
0.00639,4.96815e-05
0.0064,4.9681e-05
0.00641,4.96805e-05
0.00642,4.968e-05
0.00643,4.96795e-05
0.00644,4.9679e-05
0.00645,4.96785e-05
0.00646,4.9678e-05
0.00647,4.96775e-05
0.00648,4.9677e-05
0.00649,4.96765e-05
0.0065,4.96761e-05
0.00651,4.96756e-05
0.00652,4.96751e-05
0.00653,4.96746e-05
0.00654,4.96741e-05
0.00655,4.96736e-05
0.00656,4.96731e-05
0.00657,4.96726e-05
0.00658,4.96721e-05
0.00659,4.96716e-05
0.0066,4.96711e-05
0.00661,4.96706e-05
0.00662,4.96701e-05
0.00663,4.96696e-05
0.00664,4.96691e-05
0.00665,4.96686e-05
0.00666,4.96681e-05
0.00667,4.96676e-05
0.00668,4.96671e-05
0.00669,4.96666e-05
0.0067,4.96661e-05
0.00671,4.96656e-05
0.00672,4.96651e-05
0.00673,4.96646e-05
0.00674,4.96641e-05
0.00675,4.96636e-05
0.00676,4.96631e-05
0.00677,4.96626e-05
0.00678,4.96621e-05
0.00679,4.96616e-05
0.0068,4.96612e-05
0.00681,4.96607e-05
0.00682,4.96602e-05
0.00683,4.96597e-05
0.00684,4.96592e-05
0.00685,4.96587e-05
0.00686,4.96582e-05
0.00687,4.96577e-05
0.00688,4.96572e-05
0.00689,4.96567e-05
0.0069,4.96562e-05
0.00691,4.96557e-05
0.00692,4.96552e-05
0.00693,4.96547e-05
0.00694,4.96542e-05
0.00695,4.96537e-05
0.00696,4.96532e-05
0.00697,4.96527e-05
0.00698,4.96522e-05
0.00699,4.96517e-05
0.007,4.96512e-05
0.00701,4.96507e-05
0.00702,4.96502e-05
0.00703,4.96497e-05
0.00704,4.96492e-05
0.00705,4.96487e-05
0.00706,4.96482e-05
0.00707,4.96477e-05
0.00708,4.96472e-05
0.00709,4.96468e-05
0.0071,4.96463e-05
0.00711,4.96458e-05
0.00712,4.96453e-05
0.00713,4.96448e-05
0.00714,4.96443e-05
0.00715,4.96438e-05
0.00716,4.96433e-05
0.00717,4.96428e-05
0.00718,4.96423e-05
0.00719,4.96418e-05
0.0072,4.96413e-05
0.00721,4.96408e-05
0.00722,4.96403e-05
0.00723,4.96398e-05
0.00724,4.96393e-05
0.00725,4.96388e-05
0.00726,4.96383e-05
0.00727,4.96378e-05
0.00728,4.96373e-05
0.00729,4.96368e-05
0.0073,4.96363e-05
0.00731,4.96358e-05
0.00732,4.96353e-05
0.00733,4.96348e-05
0.00734,4.96343e-05
0.00735,4.96338e-05
0.00736,4.96333e-05
0.00737,4.96329e-05
0.00738,4.96324e-05
0.00739,4.96319e-05
0.0074,4.96314e-05
0.00741,4.96309e-05
0.00742,4.96304e-05
0.00743,4.96299e-05
0.00744,4.96294e-05
0.00745,4.96289e-05
0.00746,4.96284e-05
0.00747,4.96279e-05
0.00748,4.96274e-05
0.00749,4.96269e-05
0.0075,4.96264e-05
0.00751,4.96259e-05
0.00752,4.96254e-05
0.00753,4.96249e-05
0.00754,4.96244e-05
0.00755,4.96239e-05
0.00756,4.96234e-05
0.00757,4.96229e-05
0.00758,4.96224e-05
0.00759,4.96219e-05
0.0076,4.96214e-05
0.00761,4.96209e-05
0.00762,4.96204e-05
0.00763,4.96199e-05
0.00764,4.96195e-05
0.00765,4.9619e-05
0.00766,4.96185e-05
0.00767,4.9618e-05
0.00768,4.96175e-05
0.00769,4.9617e-05
0.0077,4.96165e-05
0.00771,4.9616e-05
0.00772,4.96155e-05
0.00773,4.9615e-05
0.00774,4.96145e-05
0.00775,4.9614e-05
0.00776,4.96135e-05
0.00777,4.9613e-05
0.00778,4.96125e-05
0.00779,4.9612e-05
0.0078,4.96115e-05
0.00781,4.9611e-05
0.00782,4.96105e-05
0.00783,4.961e-05
0.00784,4.96095e-05
0.00785,4.9609e-05
0.00786,4.96085e-05
0.00787,4.9608e-05
0.00788,4.96075e-05
0.00789,4.9607e-05
0.0079,4.96066e-05
0.00791,4.96061e-05
0.00792,4.96056e-05
0.00793,4.96051e-05
0.00794,4.96046e-05
0.00795,4.96041e-05
0.00796,4.96036e-05
0.00797,4.96031e-05
0.00798,4.96026e-05
0.00799,4.96021e-05
0.008,4.96016e-05
0.00801,4.96011e-05
0.00802,4.96006e-05
0.00803,4.96001e-05
0.00804,4.95996e-05
0.00805,4.95991e-05
0.00806,4.95986e-05
0.00807,4.95981e-05
0.00808,4.95976e-05
0.00809,4.95971e-05
0.0081,4.95966e-05
0.00811,4.95961e-05
0.00812,4.95956e-05
0.00813,4.95951e-05
0.00814,4.95946e-05
0.00815,4.95942e-05
0.00816,4.95937e-05
0.00817,4.95932e-05
0.00818,4.95927e-05
0.00819,4.95922e-05
0.0082,4.95917e-05
0.00821,4.95912e-05
0.00822,4.95907e-05
0.00823,4.95902e-05
0.00824,4.95897e-05
0.00825,4.95892e-05
0.00826,4.95887e-05
0.00827,4.95882e-05
0.00828,4.95877e-05
0.00829,4.95872e-05
0.0083,4.95867e-05
0.00831,4.95862e-05
0.00832,4.95857e-05
0.00833,4.95852e-05
0.00834,4.95847e-05
0.00835,4.95842e-05
0.00836,4.95837e-05
0.00837,4.95832e-05
0.00838,4.95827e-05
0.00839,4.95823e-05
0.0084,4.95818e-05
0.00841,4.95813e-05
0.00842,4.95808e-05
0.00843,4.95803e-05
0.00844,4.95798e-05
0.00845,4.95793e-05
0.00846,4.95788e-05
0.00847,4.95783e-05
0.00848,4.95778e-05
0.00849,4.95773e-05
0.0085,4.95768e-05
0.00851,4.95763e-05
0.00852,4.95758e-05
0.00853,4.95753e-05
0.00854,4.95748e-05
0.00855,4.95743e-05
0.00856,4.95738e-05
0.00857,4.95733e-05
0.00858,4.95728e-05
0.00859,4.95723e-05
0.0086,4.95718e-05
0.00861,4.95713e-05
0.00862,4.95708e-05
0.00863,4.95704e-05
0.00864,4.95699e-05
0.00865,4.95694e-05
0.00866,4.95689e-05
0.00867,4.95684e-05
0.00868,4.95679e-05
0.00869,4.95674e-05
0.0087,4.95669e-05
0.00871,4.95664e-05
0.00872,4.95659e-05
0.00873,4.95654e-05
0.00874,4.95649e-05
0.00875,4.95644e-05
0.00876,4.95639e-05
0.00877,4.95634e-05
0.00878,4.95629e-05
0.00879,4.95624e-05
0.0088,4.95619e-05
0.00881,4.95614e-05
0.00882,4.95609e-05
0.00883,4.95604e-05
0.00884,4.95599e-05
0.00885,4.95594e-05
0.00886,4.9559e-05
0.00887,4.95585e-05
0.00888,4.9558e-05
0.00889,4.95575e-05
0.0089,4.9557e-05
0.00891,4.95565e-05
0.00892,4.9556e-05
0.00893,4.95555e-05
0.00894,4.9555e-05
0.00895,4.95545e-05
0.00896,4.9554e-05
0.00897,4.95535e-05
0.00898,4.9553e-05
0.00899,4.95525e-05
0.009,4.9552e-05
0.00901,4.95515e-05
0.00902,4.9551e-05
0.00903,4.95505e-05
0.00904,4.955e-05
0.00905,4.95495e-05
0.00906,4.9549e-05
0.00907,4.95485e-05
0.00908,4.95481e-05
0.00909,4.95476e-05
0.0091,4.95471e-05
0.00911,4.95466e-05
0.00912,4.95461e-05
0.00913,4.95456e-05
0.00914,4.95451e-05
0.00915,4.95446e-05
0.00916,4.95441e-05
0.00917,4.95436e-05
0.00918,4.95431e-05
0.00919,4.95426e-05
0.0092,4.95421e-05
0.00921,4.95416e-05
0.00922,4.95411e-05
0.00923,4.95406e-05
0.00924,4.95401e-05
0.00925,4.95396e-05
0.00926,4.95391e-05
0.00927,4.95386e-05
0.00928,4.95381e-05
0.00929,4.95376e-05
0.0093,4.95372e-05
0.00931,4.95367e-05
0.00932,4.95362e-05
0.00933,4.95357e-05
0.00934,4.95352e-05
0.00935,4.95347e-05
0.00936,4.95342e-05
0.00937,4.95337e-05
0.00938,4.95332e-05
0.00939,4.95327e-05
0.0094,4.95322e-05
0.00941,4.95317e-05
0.00942,4.95312e-05
0.00943,4.95307e-05
0.00944,4.95302e-05
0.00945,4.95297e-05
0.00946,4.95292e-05
0.00947,4.95287e-05
0.00948,4.95282e-05
0.00949,4.95277e-05
0.0095,4.95272e-05
0.00951,4.95268e-05
0.00952,4.95263e-05
0.00953,4.95258e-05
0.00954,4.95253e-05
0.00955,4.95248e-05
0.00956,4.95243e-05
0.00957,4.95238e-05
0.00958,4.95233e-05
0.00959,4.95228e-05
0.0096,4.95223e-05
0.00961,4.95218e-05
0.00962,4.95213e-05
0.00963,4.95208e-05
0.00964,4.95203e-05
0.00965,4.95198e-05
0.00966,4.95193e-05
0.00967,4.95188e-05
0.00968,4.95183e-05
0.00969,4.95178e-05
0.0097,4.95173e-05
0.00971,4.95168e-05
0.00972,4.95164e-05
0.00973,4.95159e-05
0.00974,4.95154e-05
0.00975,4.95149e-05
0.00976,4.95144e-05
0.00977,4.95139e-05
0.00978,4.95134e-05
0.00979,4.95129e-05
0.0098,4.95124e-05
0.00981,4.95119e-05
0.00982,4.95114e-05
0.00983,4.95109e-05
0.00984,4.95104e-05
0.00985,4.95099e-05
0.00986,4.95094e-05
0.00987,4.95089e-05
0.00988,4.95084e-05
0.00989,4.95079e-05
0.0099,4.95074e-05
0.00991,4.95069e-05
0.00992,4.95064e-05
0.00993,4.9506e-05
0.00994,4.95055e-05
0.00995,4.9505e-05
0.00996,4.95045e-05
0.00997,4.9504e-05
0.00998,4.95035e-05
0.00999,4.9503e-05
0.01,4.95025e-05
0.01001,4.9502e-05
0.01002,4.95015e-05
0.01003,4.9501e-05
0.01004,4.95005e-05
0.01005,4.95e-05
0.01006,4.94995e-05
0.01007,4.9499e-05
0.01008,4.94985e-05
0.01009,4.9498e-05
0.0101,4.94975e-05
0.01011,4.9497e-05
0.01012,4.94965e-05
0.01013,4.94961e-05
0.01014,4.94956e-05
0.01015,4.94951e-05
0.01016,4.94946e-05
0.01017,4.94941e-05
0.01018,4.94936e-05
0.01019,4.94931e-05
0.0102,4.94926e-05
0.01021,4.94921e-05
0.01022,4.94916e-05
0.01023,4.94911e-05
0.01024,4.94906e-05
0.01025,4.94901e-05
0.01026,4.94896e-05
0.01027,4.94891e-05
0.01028,4.94886e-05
0.01029,4.94881e-05
0.0103,4.94876e-05
0.01031,4.94871e-05
0.01032,4.94867e-05
0.01033,4.94862e-05
0.01034,4.94857e-05
0.01035,4.94852e-05
0.01036,4.94847e-05
0.01037,4.94842e-05
0.01038,4.94837e-05
0.01039,4.94832e-05
0.0104,4.94827e-05
0.01041,4.94822e-05
0.01042,4.94817e-05
0.01043,4.94812e-05
0.01044,4.94807e-05
0.01045,4.94802e-05
0.01046,4.94797e-05
0.01047,4.94792e-05
0.01048,4.94787e-05
0.01049,4.94782e-05
0.0105,4.94777e-05
0.01051,4.94772e-05
0.01052,4.94768e-05
0.01053,4.94763e-05
0.01054,4.94758e-05
0.01055,4.94753e-05
0.01056,4.94748e-05
0.01057,4.94743e-05
0.01058,4.94738e-05
0.01059,4.94733e-05
0.0106,4.94728e-05
0.01061,4.94723e-05
0.01062,4.94718e-05
0.01063,4.94713e-05
0.01064,4.94708e-05
0.01065,4.94703e-05
0.01066,4.94698e-05
0.01067,4.94693e-05
0.01068,4.94688e-05
0.01069,4.94683e-05
0.0107,4.94678e-05
0.01071,4.94674e-05
0.01072,4.94669e-05
0.01073,4.94664e-05
0.01074,4.94659e-05
0.01075,4.94654e-05
0.01076,4.94649e-05
0.01077,4.94644e-05
