time,voltage
0.00098,4.94948e-05
0.00099,4.99947e-05
0.001,5.04947e-05
0.00101,5.09946e-05
0.00102,5.14946e-05
0.00103,5.19945e-05
0.00104,5.24945e-05
0.00105,5.29944e-05
0.00106,5.34944e-05
0.00107,5.39943e-05
0.00108,5.44943e-05
0.00109,5.49942e-05
0.0011,5.54941e-05
0.00111,5.59941e-05
0.00112,5.6494e-05
0.00113,5.6994e-05
0.00114,5.74939e-05
0.00115,5.79939e-05
0.00116,5.84938e-05
0.00117,5.89937e-05
0.00118,5.94937e-05
0.00119,5.99936e-05
0.0012,6.04936e-05
0.00121,6.09935e-05
0.00122,6.14935e-05
0.00123,6.19934e-05
0.00124,6.24934e-05
0.00125,6.29933e-05
0.00126,6.34932e-05
0.00127,6.39932e-05
0.00128,6.44931e-05
0.00129,6.49931e-05
0.0013,6.5493e-05
0.00131,6.5993e-05
0.00132,6.64929e-05
0.00133,6.69928e-05
0.00134,6.74928e-05
0.00135,6.79927e-05
0.00136,6.84927e-05
0.00137,6.89926e-05
0.00138,6.94926e-05
0.00139,6.99925e-05
0.0014,7.04925e-05
0.00141,7.09924e-05
0.00142,7.14923e-05
0.00143,7.19923e-05
0.00144,7.24922e-05
0.00145,7.29922e-05
0.00146,7.34921e-05
0.00147,7.3992e-05
0.00148,7.4492e-05
0.00149,7.49919e-05
0.0015,7.54919e-05
0.00151,7.59918e-05
0.00152,7.64918e-05
0.00153,7.69917e-05
0.00154,7.74916e-05
0.00155,7.79916e-05
0.00156,7.84915e-05
0.00157,7.89915e-05
0.00158,7.94914e-05
0.00159,7.99914e-05
0.0016,8.04913e-05
0.00161,8.09912e-05
0.00162,8.14912e-05
0.00163,8.19911e-05
0.00164,8.24911e-05
0.00165,8.2991e-05
0.00166,8.34909e-05
0.00167,8.39909e-05
0.00168,8.44908e-05
0.00169,8.49908e-05
0.0017,8.54907e-05
0.00171,8.59907e-05
0.00172,8.64906e-05
0.00173,8.69905e-05
0.00174,8.74905e-05
0.00175,8.79904e-05
0.00176,8.84904e-05
0.00177,8.89903e-05
0.00178,8.94902e-05
0.00179,8.99902e-05
0.0018,9.04901e-05
0.00181,9.09901e-05
0.00182,9.149e-05
0.00183,9.199e-05
0.00184,9.24899e-05
0.00185,9.29898e-05
0.00186,9.34898e-05
0.00187,9.39897e-05
0.00188,9.44897e-05
0.00189,9.49896e-05
0.0019,9.54895e-05
0.00191,9.59895e-05
0.00192,9.64894e-05
0.00193,9.69894e-05
0.00194,9.74893e-05
0.00195,9.79892e-05
0.00196,9.84892e-05
0.00197,9.89891e-05
0.00198,9.94891e-05
0.00199,9.9989e-05
0.002,0.000100489
0.00201,0.000100989
0.00202,0.000101489
0.00203,0.000101989
0.00204,0.000102489
0.00205,0.000102989
0.00206,0.000103489
0.00207,0.000103989
0.00208,0.000104488
0.00209,0.000104988
0.0021,0.000105488
0.00211,0.000105988
0.00212,0.000106488
0.00213,0.000106988
0.00214,0.000107488
0.00215,0.000107988
0.00216,0.000108488
0.00217,0.000108988
0.00218,0.000109488
0.00219,0.000109988
0.0022,0.000110488
0.00221,0.000110988
0.00222,0.000111488
0.00223,0.000111988
0.00224,0.000112487
0.00225,0.000112987
0.00226,0.000113487
0.00227,0.000113987
0.00228,0.000114487
0.00229,0.000114987
0.0023,0.000115487
0.00231,0.000115987
0.00232,0.000116487
0.00233,0.000116987
0.00234,0.000117487
0.00235,0.000117987
0.00236,0.000118487
0.00237,0.000118987
0.00238,0.000119487
0.00239,0.000119987
0.0024,0.000120486
0.00241,0.000120986
0.00242,0.000121486
0.00243,0.000121986
0.00244,0.000122486
0.00245,0.000122986
0.00246,0.000123486
0.00247,0.000123986
0.00248,0.000124486
0.00249,0.000124986
0.0025,0.000125486
0.00251,0.000125986
0.00252,0.000126486
0.00253,0.000126986
0.00254,0.000127486
0.00255,0.000127986
0.00256,0.000128485
0.00257,0.000128985
0.00258,0.000129485
0.00259,0.000129985
0.0026,0.000130485
0.00261,0.000130985
0.00262,0.000131485
0.00263,0.000131985
0.00264,0.000132485
0.00265,0.000132985
0.00266,0.000133485
0.00267,0.000133985
0.00268,0.000134485
0.00269,0.000134985
0.0027,0.000135485
0.00271,0.000135985
0.00272,0.000136484
0.00273,0.000136984
0.00274,0.000137484
0.00275,0.000137984
0.00276,0.000138484
0.00277,0.000138984
0.00278,0.000139484
0.00279,0.000139984
0.0028,0.000140484
0.00281,0.000140984
0.00282,0.000141484
0.00283,0.000141984
0.00284,0.000142484
0.00285,0.000142984
0.00286,0.000143484
0.00287,0.000143984
0.00288,0.000144483
0.00289,0.000144983
0.0029,0.000145483
0.00291,0.000145983
0.00292,0.000146483
0.00293,0.000146983
0.00294,0.000147483
0.00295,0.000147983
0.00296,0.000148483
0.00297,0.000148983
0.00298,0.000149483
0.00299,0.000149983
0.003,0.000150483
0.00301,0.000150983
0.00302,0.000151483
0.00303,0.000151982
0.00304,0.000152482
0.00305,0.000152982
0.00306,0.000153482
0.00307,0.000153982
0.00308,0.000154482
0.00309,0.000154982
0.0031,0.000155482
0.00311,0.000155982
0.00312,0.000156482
0.00313,0.000156982
0.00314,0.000157482
0.00315,0.000157982
0.00316,0.000158482
0.00317,0.000158982
0.00318,0.000159482
0.00319,0.000159981
0.0032,0.000160481
0.00321,0.000160981
0.00322,0.000161481
0.00323,0.000161981
0.00324,0.000162481
0.00325,0.000162981
0.00326,0.000163481
0.00327,0.000163981
0.00328,0.000164481
0.00329,0.000164981
0.0033,0.000165481
0.00331,0.000165981
0.00332,0.000166481
0.00333,0.000166981
0.00334,0.00016748
0.00335,0.00016798
0.00336,0.00016848
0.00337,0.00016898
0.00338,0.00016948
0.00339,0.00016998
0.0034,0.00017048
0.00341,0.00017098
0.00342,0.00017148
0.00343,0.00017198
0.00344,0.00017248
0.00345,0.00017298
0.00346,0.00017348
0.00347,0.00017398
0.00348,0.000174479
0.00349,0.000174979
0.0035,0.000175479
0.00351,0.000175979
0.00352,0.000176479
0.00353,0.000176979
0.00354,0.000177479
0.00355,0.000177979
0.00356,0.000178479
0.00357,0.000178979
0.00358,0.000179479
0.00359,0.000179979
0.0036,0.000180479
0.00361,0.000180979
0.00362,0.000181479
0.00363,0.000181978
0.00364,0.000182478
0.00365,0.000182978
0.00366,0.000183478
0.00367,0.000183978
0.00368,0.000184478
0.00369,0.000184978
0.0037,0.000185478
0.00371,0.000185978
0.00372,0.000186478
0.00373,0.000186978
0.00374,0.000187478
0.00375,0.000187978
0.00376,0.000188478
0.00377,0.000188978
0.00378,0.000189477
0.00379,0.000189977
0.0038,0.000190477
0.00381,0.000190977
0.00382,0.000191477
0.00383,0.000191977
0.00384,0.000192477
0.00385,0.000192977
0.00386,0.000193477
0.00387,0.000193977
0.00388,0.000194477
0.00389,0.000194977
0.0039,0.000195477
0.00391,0.000195977
0.00392,0.000196476
0.00393,0.000196976
0.00394,0.000197476
0.00395,0.000197976
0.00396,0.000198476
0.00397,0.000198976
0.00398,0.000199476
0.00399,0.000199976
0.004,0.000200476
0.00401,0.000200976
0.00402,0.000201476
0.00403,0.000201976
0.00404,0.000202476
0.00405,0.000202976
0.00406,0.000203476
0.00407,0.000203975
0.00408,0.000204475
0.00409,0.000204975
0.0041,0.000205475
0.00411,0.000205975
0.00412,0.000206475
0.00413,0.000206975
0.00414,0.000207475
0.00415,0.000207975
0.00416,0.000208475
0.00417,0.000208975
0.00418,0.000209475
0.00419,0.000209975
0.0042,0.000210475
0.00421,0.000210974
0.00422,0.000211474
0.00423,0.000211974
0.00424,0.000212474
0.00425,0.000212974
0.00426,0.000213474
0.00427,0.000213974
0.00428,0.000214474
0.00429,0.000214974
0.0043,0.000215474
0.00431,0.000215974
0.00432,0.000216474
0.00433,0.000216974
0.00434,0.000217474
0.00435,0.000217973
0.00436,0.000218473
0.00437,0.000218973
0.00438,0.000219473
0.00439,0.000219973
0.0044,0.000220473
0.00441,0.000220973
0.00442,0.000221473
0.00443,0.000221973
0.00444,0.000222473
0.00445,0.000222973
0.00446,0.000223473
0.00447,0.000223973
0.00448,0.000224473
0.00449,0.000224972
0.0045,0.000225472
0.00451,0.000225972
0.00452,0.000226472
0.00453,0.000226972
0.00454,0.000227472
0.00455,0.000227972
0.00456,0.000228472
0.00457,0.000228972
0.00458,0.000229472
0.00459,0.000229972
0.0046,0.000230472
0.00461,0.000230972
0.00462,0.000231471
0.00463,0.000231971
0.00464,0.000232471
0.00465,0.000232971
0.00466,0.000233471
0.00467,0.000233971
0.00468,0.000234471
0.00469,0.000234971
0.0047,0.000235471
0.00471,0.000235971
0.00472,0.000236471
0.00473,0.000236971
0.00474,0.000237471
0.00475,0.000237971
0.00476,0.00023847
0.00477,0.00023897
0.00478,0.00023947
0.00479,0.00023997
0.0048,0.00024047
0.00481,0.00024097
0.00482,0.00024147
0.00483,0.00024197
0.00484,0.00024247
0.00485,0.00024297
0.00486,0.00024347
0.00487,0.00024397
0.00488,0.00024447
0.00489,0.000244969
0.0049,0.000245469
0.00491,0.000245969
0.00492,0.000246469
0.00493,0.000246969
0.00494,0.000247469
0.00495,0.000247969
0.00496,0.000248469
0.00497,0.000248969
0.00498,0.000249469
0.00499,0.000249969
0.005,0.000250469
0.00501,0.000250969
0.00502,0.000251469
0.00503,0.000251968
0.00504,0.000252468
0.00505,0.000252968
0.00506,0.000253468
0.00507,0.000253968
0.00508,0.000254468
0.00509,0.000254968
0.0051,0.000255468
0.00511,0.000255968
0.00512,0.000256468
0.00513,0.000256968
0.00514,0.000257468
0.00515,0.000257968
0.00516,0.000258467
0.00517,0.000258967
0.00518,0.000259467
0.00519,0.000259967
0.0052,0.000260467
0.00521,0.000260967
0.00522,0.000261467
0.00523,0.000261967
0.00524,0.000262467
0.00525,0.000262967
0.00526,0.000263467
0.00527,0.000263967
0.00528,0.000264467
0.00529,0.000264966
0.0053,0.000265466
0.00531,0.000265966
0.00532,0.000266466
0.00533,0.000266966
0.00534,0.000267466
0.00535,0.000267966
0.00536,0.000268466
0.00537,0.000268966
0.00538,0.000269466
0.00539,0.000269966
0.0054,0.000270466
0.00541,0.000270966
0.00542,0.000271465
0.00543,0.000271965
0.00544,0.000272465
0.00545,0.000272965
0.00546,0.000273465
0.00547,0.000273965
0.00548,0.000274465
0.00549,0.000274965
0.0055,0.000275465
0.00551,0.000275965
0.00552,0.000276465
0.00553,0.000276965
0.00554,0.000277465
0.00555,0.000277964
0.00556,0.000278464
0.00557,0.000278964
0.00558,0.000279464
0.00559,0.000279964
0.0056,0.000280464
0.00561,0.000280964
0.00562,0.000281464
0.00563,0.000281964
0.00564,0.000282464
0.00565,0.000282964
0.00566,0.000283464
0.00567,0.000283964
0.00568,0.000284463
0.00569,0.000284963
0.0057,0.000285463
0.00571,0.000285963
0.00572,0.000286463
0.00573,0.000286963
0.00574,0.000287463
0.00575,0.000287963
0.00576,0.000288463
0.00577,0.000288963
0.00578,0.000289463
0.00579,0.000289963
0.0058,0.000290463
0.00581,0.000290962
0.00582,0.000291462
0.00583,0.000291962
0.00584,0.000292462
0.00585,0.000292962
0.00586,0.000293462
0.00587,0.000293962
0.00588,0.000294462
0.00589,0.000294962
0.0059,0.000295462
0.00591,0.000295962
0.00592,0.000296462
0.00593,0.000296961
0.00594,0.000297461
0.00595,0.000297961
0.00596,0.000298461
0.00597,0.000298961
0.00598,0.000299461
0.00599,0.000299961
0.006,0.000300461
0.00601,0.000300961
0.00602,0.000301461
0.00603,0.000301961
0.00604,0.000302461
0.00605,0.000302961
0.00606,0.00030346
0.00607,0.00030396
0.00608,0.00030446
0.00609,0.00030496
0.0061,0.00030546
0.00611,0.00030596
0.00612,0.00030646
0.00613,0.00030696
0.00614,0.00030746
0.00615,0.00030796
0.00616,0.00030846
0.00617,0.00030896
0.00618,0.000309459
0.00619,0.000309959
0.0062,0.000310459
0.00621,0.000310959
0.00622,0.000311459
0.00623,0.000311959
0.00624,0.000312459
0.00625,0.000312959
0.00626,0.000313459
0.00627,0.000313959
0.00628,0.000314459
0.00629,0.000314959
0.0063,0.000315458
0.00631,0.000315958
0.00632,0.000316458
0.00633,0.000316958
0.00634,0.000317458
0.00635,0.000317958
0.00636,0.000318458
0.00637,0.000318958
0.00638,0.000319458
0.00639,0.000319958
0.0064,0.000320458
0.00641,0.000320958
0.00642,0.000321458
0.00643,0.000321957
0.00644,0.000322457
0.00645,0.000322957
0.00646,0.000323457
0.00647,0.000323957
0.00648,0.000324457
0.00649,0.000324957
0.0065,0.000325457
0.00651,0.000325957
0.00652,0.000326457
0.00653,0.000326957
0.00654,0.000327457
0.00655,0.000327956
0.00656,0.000328456
0.00657,0.000328956
0.00658,0.000329456
0.00659,0.000329956
0.0066,0.000330456
0.00661,0.000330956
0.00662,0.000331456
0.00663,0.000331956
0.00664,0.000332456
0.00665,0.000332956
0.00666,0.000333456
0.00667,0.000333955
0.00668,0.000334455
0.00669,0.000334955
0.0067,0.000335455
0.00671,0.000335955
0.00672,0.000336455
0.00673,0.000336955
0.00674,0.000337455
0.00675,0.000337955
0.00676,0.000338455
0.00677,0.000338955
0.00678,0.000339455
0.00679,0.000339954
0.0068,0.000340454
0.00681,0.000340954
0.00682,0.000341454
0.00683,0.000341954
0.00684,0.000342454
0.00685,0.000342954
0.00686,0.000343454
0.00687,0.000343954
0.00688,0.000344454
0.00689,0.000344954
0.0069,0.000345454
0.00691,0.000345953
0.00692,0.000346453
0.00693,0.000346953
0.00694,0.000347453
0.00695,0.000347953
0.00696,0.000348453
0.00697,0.000348953
0.00698,0.000349453
0.00699,0.000349953
0.007,0.000350453
0.00701,0.000350953
0.00702,0.000351452
0.00703,0.000351952
0.00704,0.000352452
0.00705,0.000352952
0.00706,0.000353452
0.00707,0.000353952
0.00708,0.000354452
0.00709,0.000354952
0.0071,0.000355452
0.00711,0.000355952
0.00712,0.000356452
0.00713,0.000356952
0.00714,0.000357451
0.00715,0.000357951
0.00716,0.000358451
0.00717,0.000358951
0.00718,0.000359451
0.00719,0.000359951
0.0072,0.000360451
0.00721,0.000360951
0.00722,0.000361451
0.00723,0.000361951
0.00724,0.000362451
0.00725,0.000362951
0.00726,0.00036345
0.00727,0.00036395
0.00728,0.00036445
0.00729,0.00036495
0.0073,0.00036545
0.00731,0.00036595
0.00732,0.00036645
0.00733,0.00036695
0.00734,0.00036745
0.00735,0.00036795
0.00736,0.00036845
0.00737,0.000368949
0.00738,0.000369449
0.00739,0.000369949
0.0074,0.000370449
0.00741,0.000370949
0.00742,0.000371449
0.00743,0.000371949
0.00744,0.000372449
0.00745,0.000372949
0.00746,0.000373449
0.00747,0.000373949
0.00748,0.000374449
0.00749,0.000374948
0.0075,0.000375448
0.00751,0.000375948
0.00752,0.000376448
0.00753,0.000376948
0.00754,0.000377448
0.00755,0.000377948
0.00756,0.000378448
0.00757,0.000378948
0.00758,0.000379448
0.00759,0.000379948
0.0076,0.000380447
0.00761,0.000380947
0.00762,0.000381447
0.00763,0.000381947
0.00764,0.000382447
0.00765,0.000382947
0.00766,0.000383447
0.00767,0.000383947
0.00768,0.000384447
0.00769,0.000384947
0.0077,0.000385447
0.00771,0.000385946
0.00772,0.000386446
0.00773,0.000386946
0.00774,0.000387446
0.00775,0.000387946
0.00776,0.000388446
0.00777,0.000388946
0.00778,0.000389446
0.00779,0.000389946
0.0078,0.000390446
0.00781,0.000390946
0.00782,0.000391446
0.00783,0.000391945
0.00784,0.000392445
0.00785,0.000392945
0.00786,0.000393445
0.00787,0.000393945
0.00788,0.000394445
0.00789,0.000394945
0.0079,0.000395445
0.00791,0.000395945
0.00792,0.000396445
0.00793,0.000396945
0.00794,0.000397444
0.00795,0.000397944
0.00796,0.000398444
0.00797,0.000398944
0.00798,0.000399444
0.00799,0.000399944
0.008,0.000400444
0.00801,0.000400944
0.00802,0.000401444
0.00803,0.000401944
0.00804,0.000402444
0.00805,0.000402943
0.00806,0.000403443
0.00807,0.000403943
0.00808,0.000404443
0.00809,0.000404943
0.0081,0.000405443
0.00811,0.000405943
0.00812,0.000406443
0.00813,0.000406943
0.00814,0.000407443
0.00815,0.000407943
0.00816,0.000408442
0.00817,0.000408942
0.00818,0.000409442
0.00819,0.000409942
0.0082,0.000410442
0.00821,0.000410942
0.00822,0.000411442
0.00823,0.000411942
0.00824,0.000412442
0.00825,0.000412942
0.00826,0.000413442
0.00827,0.000413941
0.00828,0.000414441
0.00829,0.000414941
0.0083,0.000415441
0.00831,0.000415941
0.00832,0.000416441
0.00833,0.000416941
0.00834,0.000417441
0.00835,0.000417941
0.00836,0.000418441
0.00837,0.000418941
0.00838,0.00041944
0.00839,0.00041994
0.0084,0.00042044
0.00841,0.00042094
0.00842,0.00042144
0.00843,0.00042194
0.00844,0.00042244
0.00845,0.00042294
0.00846,0.00042344
0.00847,0.00042394
0.00848,0.00042444
0.00849,0.000424939
0.0085,0.000425439
0.00851,0.000425939
0.00852,0.000426439
0.00853,0.000426939
0.00854,0.000427439
0.00855,0.000427939
0.00856,0.000428439
0.00857,0.000428939
0.00858,0.000429439
0.00859,0.000429938
0.0086,0.000430438
0.00861,0.000430938
0.00862,0.000431438
0.00863,0.000431938
0.00864,0.000432438
0.00865,0.000432938
0.00866,0.000433438
0.00867,0.000433938
0.00868,0.000434438
0.00869,0.000434938
0.0087,0.000435437
0.00871,0.000435937
0.00872,0.000436437
0.00873,0.000436937
0.00874,0.000437437
0.00875,0.000437937
0.00876,0.000438437
0.00877,0.000438937
0.00878,0.000439437
0.00879,0.000439937
0.0088,0.000440437
0.00881,0.000440936
0.00882,0.000441436
0.00883,0.000441936
0.00884,0.000442436
0.00885,0.000442936
0.00886,0.000443436
0.00887,0.000443936
0.00888,0.000444436
0.00889,0.000444936
0.0089,0.000445436
0.00891,0.000445935
0.00892,0.000446435
0.00893,0.000446935
0.00894,0.000447435
0.00895,0.000447935
0.00896,0.000448435
0.00897,0.000448935
0.00898,0.000449435
0.00899,0.000449935
0.009,0.000450435
0.00901,0.000450935
0.00902,0.000451434
0.00903,0.000451934
0.00904,0.000452434
0.00905,0.000452934
0.00906,0.000453434
0.00907,0.000453934
0.00908,0.000454434
0.00909,0.000454934
0.0091,0.000455434
0.00911,0.000455934
0.00912,0.000456433
0.00913,0.000456933
0.00914,0.000457433
0.00915,0.000457933
0.00916,0.000458433
0.00917,0.000458933
0.00918,0.000459433
0.00919,0.000459933
0.0092,0.000460433
0.00921,0.000460933
0.00922,0.000461433
0.00923,0.000461932
0.00924,0.000462432
0.00925,0.000462932
0.00926,0.000463432
0.00927,0.000463932
0.00928,0.000464432
0.00929,0.000464932
0.0093,0.000465432
0.00931,0.000465932
0.00932,0.000466432
0.00933,0.000466931
0.00934,0.000467431
0.00935,0.000467931
0.00936,0.000468431
0.00937,0.000468931
0.00938,0.000469431
0.00939,0.000469931
0.0094,0.000470431
0.00941,0.000470931
0.00942,0.000471431
0.00943,0.000471931
0.00944,0.00047243
0.00945,0.00047293
0.00946,0.00047343
0.00947,0.00047393
0.00948,0.00047443
0.00949,0.00047493
0.0095,0.00047543
0.00951,0.00047593
0.00952,0.00047643
0.00953,0.00047693
0.00954,0.000477429
0.00955,0.000477929
0.00956,0.000478429
0.00957,0.000478929
0.00958,0.000479429
0.00959,0.000479929
0.0096,0.000480429
0.00961,0.000480929
0.00962,0.000481429
0.00963,0.000481929
0.00964,0.000482428
0.00965,0.000482928
0.00966,0.000483428
0.00967,0.000483928
0.00968,0.000484428
0.00969,0.000484928
0.0097,0.000485428
0.00971,0.000485928
0.00972,0.000486428
0.00973,0.000486928
0.00974,0.000487427
0.00975,0.000487927
0.00976,0.000488427
0.00977,0.000488927
0.00978,0.000489427
0.00979,0.000489927
0.0098,0.000490427
0.00981,0.000490927
0.00982,0.000491427
0.00983,0.000491927
0.00984,0.000492426
0.00985,0.000492926
0.00986,0.000493426
0.00987,0.000493926
0.00988,0.000494426
0.00989,0.000494926
0.0099,0.000495426
0.00991,0.000495926
0.00992,0.000496426
0.00993,0.000496926
0.00994,0.000497425
0.00995,0.000497925
0.00996,0.000498425
0.00997,0.000498925
0.00998,0.000499425
0.00999,0.000499925
0.01,0.000500425
0.01001,0.000500925
0.01002,0.000501425
0.01003,0.000501925
0.01004,0.000502424
0.01005,0.000502924
0.01006,0.000503424
0.01007,0.000503924
0.01008,0.000504424
0.01009,0.000504924
0.0101,0.000505424
0.01011,0.000505924
0.01012,0.000506424
0.01013,0.000506924
0.01014,0.000507423
0.01015,0.000507923
0.01016,0.000508423
0.01017,0.000508923
0.01018,0.000509423
0.01019,0.000509923
0.0102,0.000510423
0.01021,0.000510923
0.01022,0.000511423
0.01023,0.000511923
0.01024,0.000512422
0.01025,0.000512922
0.01026,0.000513422
0.01027,0.000513922
0.01028,0.000514422
0.01029,0.000514922
0.0103,0.000515422
0.01031,0.000515922
0.01032,0.000516422
0.01033,0.000516922
0.01034,0.000517421
0.01035,0.000517921
0.01036,0.000518421
0.01037,0.000518921
0.01038,0.000519421
0.01039,0.000519921
0.0104,0.000520421
0.01041,0.000520921
0.01042,0.000521421
0.01043,0.000521921
0.01044,0.00052242
0.01045,0.00052292
0.01046,0.00052342
0.01047,0.00052392
0.01048,0.00052442
0.01049,0.00052492
0.0105,0.00052542
0.01051,0.00052592
0.01052,0.00052642
0.01053,0.00052692
0.01054,0.000527419
0.01055,0.000527919
0.01056,0.000528419
0.01057,0.000528919
0.01058,0.000529419
0.01059,0.000529919
0.0106,0.000530419
0.01061,0.000530919
0.01062,0.000531419
0.01063,0.000531918
0.01064,0.000532418
0.01065,0.000532918
0.01066,0.000533418
0.01067,0.000533918
0.01068,0.000534418
0.01069,0.000534918
0.0107,0.000535418
0.01071,0.000535918
0.01072,0.000536418
0.01073,0.000536917
0.01074,0.000537417
0.01075,0.000537917
0.01076,0.000538417
0.01077,0.000538917
0.01078,0.000539417
0.01079,0.000539917
0.0108,0.000540417
0.01081,0.000540917
0.01082,0.000541417
0.01083,0.000541916
0.01084,0.000542416
0.01085,0.000542916
0.01086,0.000543416
0.01087,0.000543916
0.01088,0.000544416
0.01089,0.000544916
0.0109,0.000545416
0.01091,0.000545916
0.01092,0.000546415
0.01093,0.000546915
0.01094,0.000547415
0.01095,0.000547915
0.01096,0.000548415
0.01097,0.000548915
0.01098,0.000549415
0.01099,0.000549915
0.011,0.000550415
0.01101,0.000550915
0.01102,0.000551414
0.01103,0.000551914
0.01104,0.000552414
0.01105,0.000552914
0.01106,0.000553414
0.01107,0.000553914
0.01108,0.000554414
0.01109,0.000554914
0.0111,0.000555414
0.01111,0.000555913
0.01112,0.000556413
0.01113,0.000556913
0.01114,0.000557413
0.01115,0.000557913
0.01116,0.000558413
0.01117,0.000558913
0.01118,0.000559413
0.01119,0.000559913
0.0112,0.000560413
0.01121,0.000560912
0.01122,0.000561412
0.01123,0.000561912
0.01124,0.000562412
0.01125,0.000562912
0.01126,0.000563412
0.01127,0.000563912
0.01128,0.000564412
0.01129,0.000564912
0.0113,0.000565411
0.01131,0.000565911
0.01132,0.000566411
0.01133,0.000566911
0.01134,0.000567411
0.01135,0.000567911
0.01136,0.000568411
0.01137,0.000568911
0.01138,0.000569411
0.01139,0.00056991
0.0114,0.00057041
0.01141,0.00057091
0.01142,0.00057141
0.01143,0.00057191
0.01144,0.00057241
0.01145,0.00057291
0.01146,0.00057341
0.01147,0.00057391
0.01148,0.00057441
0.01149,0.000574909
0.0115,0.000575409
0.01151,0.000575909
0.01152,0.000576409
0.01153,0.000576909
0.01154,0.000577409
0.01155,0.000577909
0.01156,0.000578409
0.01157,0.000578909
0.01158,0.000579408
0.01159,0.000579908
0.0116,0.000580408
0.01161,0.000580908
0.01162,0.000581408
0.01163,0.000581908
0.01164,0.000582408
0.01165,0.000582908
0.01166,0.000583408
0.01167,0.000583907
0.01168,0.000584407
0.01169,0.000584907
0.0117,0.000585407
0.01171,0.000585907
0.01172,0.000586407
0.01173,0.000586907
0.01174,0.000587407
0.01175,0.000587907
0.01176,0.000588407
0.01177,0.000588906
0.01178,0.000589406
0.01179,0.000589906
0.0118,0.000590406
0.01181,0.000590906
0.01182,0.000591406
0.01183,0.000591906
0.01184,0.000592406
0.01185,0.000592906
0.01186,0.000593405
0.01187,0.000593905
0.01188,0.000594405
0.01189,0.000594905
0.0119,0.000595405
0.01191,0.000595905
0.01192,0.000596405
0.01193,0.000596905
0.01194,0.000597405
0.01195,0.000597904
0.01196,0.000598404
0.01197,0.000598904
0.01198,0.000599404
0.01199,0.000599904
0.012,0.000600404
0.01201,0.000600904
0.01202,0.000601404
0.01203,0.000601904
0.01204,0.000602403
0.01205,0.000602903
0.01206,0.000603403
0.01207,0.000603903
0.01208,0.000604403
0.01209,0.000604903
0.0121,0.000605403
0.01211,0.000605903
0.01212,0.000606403
0.01213,0.000606902
0.01214,0.000607402
0.01215,0.000607902
0.01216,0.000608402
0.01217,0.000608902
0.01218,0.000609402
0.01219,0.000609902
0.0122,0.000610402
0.01221,0.000610902
0.01222,0.000611401
0.01223,0.000611901
0.01224,0.000612401
0.01225,0.000612901
0.01226,0.000613401
0.01227,0.000613901
0.01228,0.000614401
0.01229,0.000614901
0.0123,0.000615401
0.01231,0.0006159
0.01232,0.0006164
0.01233,0.0006169
0.01234,0.0006174
0.01235,0.0006179
